File,ML algorithm,accuracy,Precision,Recall,F1-score,Time
all_data,ID3,0.9508027038818403,0.9666489256999766,0.8565744742196324,0.9003457397610101,22.213326930999756
all_data,ID3,0.9508027038818403,0.9666489256999766,0.8565744742196324,0.9003457397610101,21.119921922683716
all_data,ID3,0.9508027038818403,0.9666489256999766,0.8565744742196324,0.9003457397610101,21.74766182899475
all_data,ID3,0.9508027038818403,0.9666489256999766,0.8565744742196324,0.9003457397610101,22.806544542312622
all_data,ID3,0.9508027038818403,0.9666489256999766,0.8565744742196324,0.9003457397610101,22.82622241973877
all_data,ID3,0.9508027038818403,0.9666489256999766,0.8565744742196324,0.9003457397610101,22.09458327293396
all_data,AdaBoost,0.9401500311755386,0.9439115932613056,0.8357610148737707,0.8782681794732903,250.91094374656677
all_data,AdaBoost,0.9401500311755386,0.9439115932613056,0.8357610148737707,0.8782681794732903,240.33038759231567
all_data,AdaBoost,0.9401500311755386,0.9439115932613056,0.8357610148737707,0.8782681794732903,246.17736315727234
all_data,AdaBoost,0.9401500311755386,0.9439115932613056,0.8357610148737707,0.8782681794732903,242.74937272071838
all_data,AdaBoost,0.9401500311755386,0.9439115932613056,0.8357610148737707,0.8782681794732903,246.9249255657196
all_data,AdaBoost,0.9401500311755386,0.9439115932613056,0.8357610148737707,0.8782681794732903,240.349054813385
all_data,AdaBoost,0.9401500311755386,0.9439115932613056,0.8357610148737707,0.8782681794732903,244.7690269947052
all_data,AdaBoost,0.9401500311755386,0.9439115932613056,0.8357610148737707,0.8782681794732903,247.8196587562561
all_data,AdaBoost,0.9401500311755386,0.9439115932613056,0.8357610148737707,0.8782681794732903,245.64430809020996
all_data,AdaBoost,0.9401500311755386,0.9439115932613056,0.8357610148737707,0.8782681794732903,240.6665496826172
all_data,MLP,0.8386820430664013,0.7727192484453655,0.5282271912256958,0.5123193841531888,211.3280906677246
all_data,MLP,0.8388268812627064,0.7297514596421546,0.5430178904298161,0.5402269945233895,169.3783016204834
all_data,MLP,0.8387791906370937,0.729706119977632,0.5426813444953528,0.5396459914260855,334.80647444725037
all_data,MLP,0.8388533760547136,0.7299186449796529,0.543118158351236,0.5403958868129964,269.74574398994446
all_data,MLP,0.8386590809133285,0.7290709950632561,0.5421452497993062,0.5387328301255845,540.605387210846
all_data,MLP,0.838833946540575,0.7300488761894883,0.542891376824412,0.5400005705415265,148.0780053138733
all_data,MLP,0.838899300360859,0.7312541029043002,0.542669107357131,0.5395845834689665,233.89849877357483
all_data,MLP,0.8388251149432393,0.7299953195229727,0.5428565482048764,0.5399417139427864,177.98122644424438
all_data,MLP,0.8388374791795092,0.729846097893421,0.5430411258496373,0.5402646940754555,155.00658178329468
all_data,MLP,0.8387809569565609,0.7727948872405868,0.5286915074589797,0.5131967241747504,136.55863571166992
all_data,Nearest Neighbors,0.9696599305129922,0.9416682241694279,0.9507041091338923,0.9461091781559487,1211.961174249649
all_data,Nearest Neighbors,0.9696599305129922,0.9416682241694279,0.9507041091338923,0.9461091781559487,1257.2036788463593
all_data,Nearest Neighbors,0.9696599305129922,0.9416682241694279,0.9507041091338923,0.9461091781559487,1237.9866721630096
all_data,Nearest Neighbors,0.9696599305129922,0.9416682241694279,0.9507041091338923,0.9461091781559487,1294.445335149765
all_data,Nearest Neighbors,0.9696599305129922,0.9416682241694279,0.9507041091338923,0.9461091781559487,1254.8755571842194
all_data,Nearest Neighbors,0.9696599305129922,0.9416682241694279,0.9507041091338923,0.9461091781559487,1103.842803478241
all_data,Nearest Neighbors,0.9696599305129922,0.9416682241694279,0.9507041091338923,0.9461091781559487,1304.075835466385
all_data,Nearest Neighbors,0.9696599305129922,0.9416682241694279,0.9507041091338923,0.9461091781559487,1237.9202473163605
all_data,Nearest Neighbors,0.9696599305129922,0.9416682241694279,0.9507041091338923,0.9461091781559487,1488.7205035686493
all_data,Nearest Neighbors,0.9696599305129922,0.9416682241694279,0.9507041091338923,0.9461091781559487,1484.843603849411
